ensembl_gene_id	external_gene_name	gene_biotype	description
FBgn0034446	Arl6	protein_coding	ADP ribosylation factor-like 6 [Source:FlyBase gene name;Acc:FBgn0034446]
FBgn0260968	CG42591	protein_coding	
FBgn0052152	CG32152	protein_coding	
FBgn0050278	CG30278	protein_coding	
FBgn0030362	regucalcin	protein_coding	regucalcin [Source:FlyBase gene name;Acc:FBgn0030362]
FBgn0003861	trp	protein_coding	transient receptor potential [Source:FlyBase gene name;Acc:FBgn0003861]
FBgn0034266	CG4975	protein_coding	
FBgn0037134	CG7407	protein_coding	
FBgn0052301	CG32301	protein_coding	
FBgn0263977	Tim17b	protein_coding	
FBgn0045473	Gr85a	protein_coding	Gustatory receptor 85a [Source:FlyBase gene name;Acc:FBgn0045473]
FBgn0008646	E5	protein_coding	E5 [Source:FlyBase gene name;Acc:FBgn0008646]
FBgn0034552	CG17999	protein_coding	
FBgn0262791	CG43172	protein_coding	
FBgn0015926	dah	protein_coding	discontinuous actin hexagon [Source:FlyBase gene name;Acc:FBgn0015926]
FBgn0031877	CG10399	protein_coding	
FBgn0261624	I-3	protein_coding	Inhibitor-3 [Source:FlyBase gene name;Acc:FBgn0261624]
FBgn0028902	Tektin-A	protein_coding	Tektin A [Source:FlyBase gene name;Acc:FBgn0028902]
FBgn0031058	CG14227	protein_coding	
FBgn0000482	dor	protein_coding	deep orange [Source:FlyBase gene name;Acc:FBgn0000482]
FBgn0033917	CG8503	protein_coding	
FBgn0033845	mars	protein_coding	mars [Source:FlyBase gene name;Acc:FBgn0033845]
FBgn0039683	dmrt99B	protein_coding	doublesex-Mab related 99B [Source:FlyBase gene name;Acc:FBgn0039683]
FBgn0028683	spt4	protein_coding	spt4 [Source:FlyBase gene name;Acc:FBgn0028683]
FBgn0039178	CG6356	protein_coding	
FBgn0039638	dgt6	protein_coding	dim gamma-tubulin 6 [Source:FlyBase gene name;Acc:FBgn0039638]
FBgn0033042	Tsp42A	protein_coding	Tetraspanin 42A [Source:FlyBase gene name;Acc:FBgn0033042]
FBgn0028997	nmdyn-D7	protein_coding	nmdyn-D7 [Source:FlyBase gene name;Acc:FBgn0028997]
FBgn0053505	U3-55K	protein_coding	U3 small nuclear riboprotein factor 55K [Source:FlyBase gene name;Acc:FBgn0053505]
FBgn0039613	CG14527	protein_coding	
FBgn0011762	DNApol-alpha50	protein_coding	DNA polymerase alpha 50kD [Source:FlyBase gene name;Acc:FBgn0011762]
FBgn0032783	CG10237	protein_coding	
FBgn0263240	Coop	protein_coding	Corepressor of Pangolin [Source:FlyBase gene name;Acc:FBgn0263240]
FBgn0041622	Or69a	protein_coding	Odorant receptor 69a [Source:FlyBase gene name;Acc:FBgn0041622]
FBgn0033766	CG8771	protein_coding	
FBgn0035797	CG14837	protein_coding	
FBgn0040985	CG6115	protein_coding	
FBgn0039114	Lsd-1	protein_coding	Lipid storage droplet-1 [Source:FlyBase gene name;Acc:FBgn0039114]
FBgn0051344	CG31344	protein_coding	
FBgn0000547	ed	protein_coding	echinoid [Source:FlyBase gene name;Acc:FBgn0000547]
FBgn0262362	CG43060	protein_coding	
FBgn0000535	eag	protein_coding	ether a go-go [Source:FlyBase gene name;Acc:FBgn0000535]
FBgn0265003	koi	protein_coding	klaroid [Source:FlyBase gene name;Acc:FBgn0265003]
FBgn0053774	CG33774	protein_coding	
FBgn0053669	CG33669	protein_coding	
FBgn0034974	CG16786	protein_coding	
FBgn0051445	CG31445	protein_coding	
FBgn0265197	CG44257	protein_coding	
FBgn0052820	CG32820	protein_coding	
FBgn0040092	lectin-46Cb	protein_coding	lectin-46Cb [Source:FlyBase gene name;Acc:FBgn0040092]
FBgn0035229	CG7852	protein_coding	
FBgn0260436	CG42531	protein_coding	
FBgn0260794	ctrip	protein_coding	circadian trip [Source:FlyBase gene name;Acc:FBgn0260794]
FBgn0038834	RpS30	protein_coding	Ribosomal protein S30 [Source:FlyBase gene name;Acc:FBgn0038834]
FBgn0029118	Sucb	protein_coding	Sucb [Source:FlyBase gene name;Acc:FBgn0029118]
FBgn0015803	RtGEF	protein_coding	Rho-type guanine nucleotide exchange factor [Source:FlyBase gene name;Acc:FBgn0015803]
FBgn0050456	CG30456	protein_coding	
FBgn0037156	CG11523	protein_coding	
FBgn0010750	atms	protein_coding	antimeros [Source:FlyBase gene name;Acc:FBgn0010750]
FBgn0031881	CG3476	protein_coding	
FBgn0037562	CG11671	protein_coding	
FBgn0039224	CG13634	protein_coding	
FBgn0038390	Rbf2	protein_coding	Retinoblastoma-family protein 2 [Source:FlyBase gene name;Acc:FBgn0038390]
FBgn0052088	CG32088	protein_coding	
FBgn0039782	CG15539	protein_coding	
FBgn0040077	primo-1	protein_coding	primo-1 [Source:FlyBase gene name;Acc:FBgn0040077]
FBgn0035968	Slc45-1	protein_coding	Slc45 ortholog 1 [Source:FlyBase gene name;Acc:FBgn0035968]
FBgn0037163	laza	protein_coding	lazaro [Source:FlyBase gene name;Acc:FBgn0037163]
FBgn0038150	yellow-e3	protein_coding	yellow-e3 [Source:FlyBase gene name;Acc:FBgn0038150]
FBgn0030933	CG6470	protein_coding	
FBgn0031986	CG8673	protein_coding	
FBgn0028467	CG11070	protein_coding	
FBgn0025115	Acyp	protein_coding	Acylphosphatase [Source:FlyBase gene name;Acc:FBgn0025115]
FBgn0040373	CG3038	protein_coding	
FBgn0035555	CG13720	protein_coding	
FBgn0025629	CG4045	protein_coding	
FBgn0036143	CG14142	protein_coding	
FBgn0052161	CG32161	protein_coding	
FBgn0031910	CG15818	protein_coding	
FBgn0044051	Ilp1	protein_coding	Insulin-like peptide 1 [Source:FlyBase gene name;Acc:FBgn0044051]
FBgn0263322	CG43403	protein_coding	
FBgn0030593	CG9512	protein_coding	
FBgn0263738	Ada2a	protein_coding	transcriptional Adaptor 2a [Source:FlyBase gene name;Acc:FBgn0263738]
FBgn0052281	CG32281	protein_coding	
FBgn0051816	CG31816	protein_coding	
FBgn0264991	CG44142	protein_coding	
FBgn0031287	CG4291	protein_coding	
FBgn0001291	Jra	protein_coding	Jun-related antigen [Source:FlyBase gene name;Acc:FBgn0001291]
FBgn0050334	CG30334	protein_coding	
FBgn0046113	GluRIIC	protein_coding	Glutamate receptor IIC [Source:FlyBase gene name;Acc:FBgn0046113]
FBgn0050035	Tret1-1	protein_coding	Trehalose transporter 1-1 [Source:FlyBase gene name;Acc:FBgn0050035]
FBgn0041252	Femcoat	protein_coding	Femcoat [Source:FlyBase gene name;Acc:FBgn0041252]
FBgn0053519	Unc-89	protein_coding	Unc-89 [Source:FlyBase gene name;Acc:FBgn0053519]
FBgn0267044	CG45488	protein_coding	
FBgn0030980	CG7406	protein_coding	
FBgn0038509	CG14332	protein_coding	
FBgn0035294	Mfap1	protein_coding	Microfibril-associated protein 1 [Source:FlyBase gene name;Acc:FBgn0035294]
FBgn0051774	fred	protein_coding	friend of echinoid [Source:FlyBase gene name;Acc:FBgn0051774]
FBgn0028984	Spn88Ea	protein_coding	Serpin 88Ea [Source:FlyBase gene name;Acc:FBgn0028984]
FBgn0052319	CG32319	protein_coding	
FBgn0085459	CG34430	protein_coding	
FBgn0001174	halo	protein_coding	halo [Source:FlyBase gene name;Acc:FBgn0001174]
FBgn0033752	CG8569	protein_coding	
FBgn0037442	godzilla	protein_coding	godzilla E3 ubiquitin protein ligase [Source:FlyBase gene name;Acc:FBgn0037442]
FBgn0039623	CG1951	protein_coding	
FBgn0085465	CG34436	protein_coding	
FBgn0034262	swi2	protein_coding	swi2 [Source:FlyBase gene name;Acc:FBgn0034262]
FBgn0035392	CG1271	protein_coding	
FBgn0035557	CG11353	protein_coding	
FBgn0020508	Ag5r2	protein_coding	Antigen 5-related 2 [Source:FlyBase gene name;Acc:FBgn0020508]
FBgn0086613	Ino80	protein_coding	Ino80 [Source:FlyBase gene name;Acc:FBgn0086613]
FBgn0041100	park	protein_coding	parkin [Source:FlyBase gene name;Acc:FBgn0041100]
FBgn0004132	boca	protein_coding	boca [Source:FlyBase gene name;Acc:FBgn0004132]
FBgn0037676	CG8861	protein_coding	
FBgn0052669	CG32669	protein_coding	
FBgn0032048	Dh31	protein_coding	Diuretic hormone 31 [Source:FlyBase gene name;Acc:FBgn0032048]
FBgn0031403	CG15387	protein_coding	
FBgn0040904	CG15577	protein_coding	
FBgn0033508	Obp46a	protein_coding	Odorant-binding protein 46a [Source:FlyBase gene name;Acc:FBgn0033508]
FBgn0002873	mud	protein_coding	mushroom body defect [Source:FlyBase gene name;Acc:FBgn0002873]
FBgn0029584	CG11509	protein_coding	
FBgn0030887	CG6867	protein_coding	
FBgn0027609	morgue	protein_coding	modifier of rpr and grim, ubiquitously expressed [Source:FlyBase gene name;Acc:FBgn0027609]
FBgn0029153	Menl-2	protein_coding	Malic enzyme like-2 [Source:FlyBase gene name;Acc:FBgn0029153]
FBgn0036812	Nufip	protein_coding	Nufip [Source:FlyBase gene name;Acc:FBgn0036812]
FBgn0039718	CG15517	protein_coding	
FBgn0032256	RluA-2	protein_coding	RluA-2 [Source:FlyBase gene name;Acc:FBgn0032256]
FBgn0038463	CG3534	protein_coding	
FBgn0052719	CG32719	protein_coding	
FBgn0035024	CG11414	protein_coding	
FBgn0052507	CG32507	protein_coding	
FBgn0034776	CG13527	protein_coding	
FBgn0010314	Cks30A	protein_coding	Cyclin-dependent kinase subunit 30A [Source:FlyBase gene name;Acc:FBgn0010314]
FBgn0035063	Eap	protein_coding	Exu-associated protein [Source:FlyBase gene name;Acc:FBgn0035063]
FBgn0034654	CG10306	protein_coding	
FBgn0036325	CG10752	protein_coding	
FBgn0038011	CG4066	protein_coding	
FBgn0032873	CG2614	protein_coding	
FBgn0031276	CG12506	protein_coding	
FBgn0039771	Osi23	protein_coding	Osiris 23 [Source:FlyBase gene name;Acc:FBgn0039771]
FBgn0052703	Erk7	protein_coding	Extracellularly regulated kinase 7 [Source:FlyBase gene name;Acc:FBgn0052703]
FBgn0038196	CG9922	protein_coding	
FBgn0051287	CG31287	protein_coding	
FBgn0041160	comm2	protein_coding	comm2 [Source:FlyBase gene name;Acc:FBgn0041160]
FBgn0037878	CG6693	protein_coding	
FBgn0004698	mus210	protein_coding	mutagen-sensitive 210 [Source:FlyBase gene name;Acc:FBgn0004698]
FBgn0032172	CG5850	protein_coding	
FBgn0267348	LanB2	protein_coding	Laminin B2 [Source:FlyBase gene name;Acc:FBgn0267348]
FBgn0000625	eyg	protein_coding	eyegone [Source:FlyBase gene name;Acc:FBgn0000625]
FBgn0051087	CG31087	protein_coding	
FBgn0262976	lawc	protein_coding	leg arista wing complex [Source:FlyBase gene name;Acc:FBgn0262976]
FBgn0004649	yl	protein_coding	yolkless [Source:FlyBase gene name;Acc:FBgn0004649]
FBgn0029762	NAAT1	protein_coding	Nutrient Amino Acid Transporter 1 [Source:FlyBase gene name;Acc:FBgn0029762]
FBgn0260440	spdo	protein_coding	sanpodo [Source:FlyBase gene name;Acc:FBgn0260440]
FBgn0033737	Nup54	protein_coding	Nucleoporin 54kD [Source:FlyBase gene name;Acc:FBgn0033737]
FBgn0029161	slmo	protein_coding	slowmo [Source:FlyBase gene name;Acc:FBgn0029161]
FBgn0053895	His4:CG33895	protein_coding	His4:CG33895 [Source:FlyBase gene name;Acc:FBgn0053895]
FBgn0069973	CG40485	protein_coding	
FBgn0034286	dpr13	protein_coding	dpr13 [Source:FlyBase gene name;Acc:FBgn0034286]
FBgn0039839	ppk24	protein_coding	pickpocket 24 [Source:FlyBase gene name;Acc:FBgn0039839]
FBgn0023083	fray	protein_coding	frayed [Source:FlyBase gene name;Acc:FBgn0023083]
FBgn0025678	CaBP1	protein_coding	calcium-binding protein 1 [Source:FlyBase gene name;Acc:FBgn0025678]
FBgn0262539	CG43093	protein_coding	
FBgn0031494	CG17219	protein_coding	
FBgn0032650	CG7094	protein_coding	
FBgn0053878	His2B:CG33878	protein_coding	His2B:CG33878 [Source:FlyBase gene name;Acc:FBgn0053878]
FBgn0003896	tup	protein_coding	tailup [Source:FlyBase gene name;Acc:FBgn0003896]
FBgn0053325	CG33325	protein_coding	
FBgn0037723	SpdS	protein_coding	Spermidine Synthase [Source:FlyBase gene name;Acc:FBgn0037723]
FBgn0032126	CG13113	protein_coding	
FBgn0040063	yip3	protein_coding	yippee interacting protein 3 [Source:FlyBase gene name;Acc:FBgn0040063]
FBgn0040684	CG12589	protein_coding	
FBgn0041621	Or82a	protein_coding	Odorant receptor 82a [Source:FlyBase gene name;Acc:FBgn0041621]
FBgn0022344	CG10340	protein_coding	
FBgn0035791	CG8539	protein_coding	
FBgn0034826	CG13544	protein_coding	
FBgn0036950	CG6996	protein_coding	
FBgn0034566	CG9313	protein_coding	
FBgn0039239	CG13641	protein_coding	
FBgn0264309	CG43784	protein_coding	
FBgn0011289	TfIIA-L	protein_coding	Transcription factor IIA L [Source:FlyBase gene name;Acc:FBgn0011289]
FBgn0263036	CG43331	protein_coding	
FBgn0030004	CG10958	protein_coding	
FBgn0054021	CG34021	protein_coding	
FBgn0050462	ste24c	protein_coding	ste24c prenyl protease type I [Source:FlyBase gene name;Acc:FBgn0050462]
FBgn0039738	Mgat2	protein_coding	Mgat2 [Source:FlyBase gene name;Acc:FBgn0039738]
FBgn0028561	sut3	protein_coding	sugar transporter 3 [Source:FlyBase gene name;Acc:FBgn0028561]
FBgn0010225	Gel	protein_coding	Gelsolin [Source:FlyBase gene name;Acc:FBgn0010225]
FBgn0033301	CG12780	protein_coding	
FBgn0051715	CG31715	protein_coding	
FBgn0003366	sev	protein_coding	sevenless [Source:FlyBase gene name;Acc:FBgn0003366]
FBgn0027794	CG14786	protein_coding	
FBgn0030665	CG15646	protein_coding	
FBgn0033177	CG11141	protein_coding	
FBgn0034047	CG12970	protein_coding	
FBgn0267430	CG45783	protein_coding	
FBgn0038744	CG4733	protein_coding	
FBgn0036229	CG7248	protein_coding	
FBgn0025725	alphaCOP	protein_coding	Coat Protein (coatomer) alpha [Source:FlyBase gene name;Acc:FBgn0025725]
FBgn0030431	CG4407	protein_coding	
FBgn0260012	pds5	protein_coding	
FBgn0029858	CG15896	protein_coding	
FBgn0044324	Chro	protein_coding	Chromator [Source:FlyBase gene name;Acc:FBgn0044324]
FBgn0033317	CG8635	protein_coding	
FBgn0031636	CG12194	protein_coding	
FBgn0051077	CG31077	protein_coding	
FBgn0027930	MP1	protein_coding	Melanization Protease 1 [Source:FlyBase gene name;Acc:FBgn0027930]
FBgn0033059	CG7845	protein_coding	
FBgn0036447	CG17173	protein_coding	
FBgn0038775	CG17199	protein_coding	
FBgn0034121	CG6262	protein_coding	
FBgn0039067	wda	protein_coding	will decrease acetylation [Source:FlyBase gene name;Acc:FBgn0039067]
FBgn0262948	CG43267	protein_coding	
FBgn0004425	LysB	protein_coding	Lysozyme B [Source:FlyBase gene name;Acc:FBgn0004425]
FBgn0025381	rush	protein_coding	rush hour [Source:FlyBase gene name;Acc:FBgn0025381]
FBgn0034029	eIF2B-gamma	protein_coding	eIF2B-gamma [Source:FlyBase gene name;Acc:FBgn0034029]
FBgn0263596	CG43618	protein_coding	
FBgn0030051	spirit	protein_coding	Serine Protease Immune Response Integrator [Source:FlyBase gene name;Acc:FBgn0030051]
FBgn0052269	CG32269	protein_coding	
FBgn0025809	Paf-AHalpha	protein_coding	Platelet-activating factor acetylhydrolase alpha [Source:FlyBase gene name;Acc:FBgn0025809]
FBgn0033055	Tbce	protein_coding	Tubulin-specific chaperone E [Source:FlyBase gene name;Acc:FBgn0033055]
FBgn0037756	CG8507	protein_coding	
FBgn0033183	CG1620	protein_coding	
FBgn0003250	Rh4	protein_coding	Rhodopsin 4 [Source:FlyBase gene name;Acc:FBgn0003250]
FBgn0028514	CG4793	protein_coding	
FBgn0013342	nSyb	protein_coding	neuronal Synaptobrevin [Source:FlyBase gene name;Acc:FBgn0013342]
FBgn0267033	mamo	protein_coding	maternal gene required for meiosis [Source:FlyBase gene name;Acc:FBgn0267033]
FBgn0050431	CG30431	protein_coding	
FBgn0036368	CG10738	protein_coding	
FBgn0038959	CG13856	protein_coding	
FBgn0032115	CG4438	protein_coding	
FBgn0051016	CG31016	protein_coding	
FBgn0263278	Fic	protein_coding	Fic domain-containing protein [Source:FlyBase gene name;Acc:FBgn0263278]
FBgn0261800	LanB1	protein_coding	LanB1 [Source:FlyBase gene name;Acc:FBgn0261800]
FBgn0028974	xmas-2	protein_coding	xmas-2 [Source:FlyBase gene name;Acc:FBgn0028974]
FBgn0029785	RpL35	protein_coding	Ribosomal protein L35 [Source:FlyBase gene name;Acc:FBgn0029785]
FBgn0028480	CG17841	protein_coding	
FBgn0261524	lic	protein_coding	licorne [Source:FlyBase gene name;Acc:FBgn0261524]
FBgn0036249	CG11560	protein_coding	
FBgn0036986	CG5282	protein_coding	
FBgn0037836	CG14692	protein_coding	
FBgn0052115	CG32115	protein_coding	
FBgn0039616	CG11828	protein_coding	
FBgn0035497	CG14995	protein_coding	
FBgn0026597	Axn	protein_coding	Axin [Source:FlyBase gene name;Acc:FBgn0026597]
FBgn0040352	CG14416	protein_coding	
FBgn0266436	CG45066	protein_coding	
FBgn0085456	CG34427	protein_coding	
FBgn0053770	CG33770	protein_coding	
FBgn0262837	CG43201	protein_coding	
FBgn0002962	nos	protein_coding	nanos [Source:FlyBase gene name;Acc:FBgn0002962]
FBgn0032132	CG4382	protein_coding	
FBgn0263216	CG43386	protein_coding	
FBgn0038087	beat-Va	protein_coding	beat-Va [Source:FlyBase gene name;Acc:FBgn0038087]
FBgn0039870	CG1896	protein_coding	
FBgn0015036	Cyp4ae1	protein_coding	Cytochrome P450-4ae1 [Source:FlyBase gene name;Acc:FBgn0015036]
FBgn0032363	CG6509	protein_coding	
FBgn0015801	Reg-5	protein_coding	Rhythmically expressed gene 5 [Source:FlyBase gene name;Acc:FBgn0015801]
FBgn0259916	CG42445	protein_coding	
FBgn0261294	CheB74a	protein_coding	Chemosensory protein B 74a [Source:FlyBase gene name;Acc:FBgn0261294]
FBgn0036687	CG6652	protein_coding	
FBgn0033875	CG6357	protein_coding	
FBgn0031554	CG15418	protein_coding	
FBgn0035781	CG8560	protein_coding	
FBgn0032004	CG8292	protein_coding	
FBgn0034743	RpS16	protein_coding	Ribosomal protein S16 [Source:FlyBase gene name;Acc:FBgn0034743]
FBgn0020642	Lcp65Ac	protein_coding	Lcp65Ac [Source:FlyBase gene name;Acc:FBgn0020642]
FBgn0028848	CG7311	protein_coding	
FBgn0031895	CG4497	protein_coding	
FBgn0053834	His1:CG33834	protein_coding	His1:CG33834 [Source:FlyBase gene name;Acc:FBgn0053834]
FBgn0029689	CG6428	protein_coding	
FBgn0040512	zetaCOP	protein_coding	Coat Protein (coatomer) zeta [Source:FlyBase gene name;Acc:FBgn0040512]
FBgn0045862	btz	protein_coding	barentsz [Source:FlyBase gene name;Acc:FBgn0045862]
FBgn0037385	glob3	protein_coding	globin 3 [Source:FlyBase gene name;Acc:FBgn0037385]
FBgn0036046	Ilp2	protein_coding	Insulin-like peptide 2 [Source:FlyBase gene name;Acc:FBgn0036046]
FBgn0034308	CG10915	protein_coding	
FBgn0052374	CG32374	protein_coding	
FBgn0035426	CG12078	protein_coding	
FBgn0053180	Ranbp16	protein_coding	Ranbp16 [Source:FlyBase gene name;Acc:FBgn0053180]
FBgn0031851	Aatf	protein_coding	apoptosis antagonizing transcription factor ortholog [Source:FlyBase gene name;Acc:FBgn0031851]
FBgn0035735	Cpr65Ea	protein_coding	Cuticular protein 65Ea [Source:FlyBase gene name;Acc:FBgn0035735]
FBgn0038535	alt	protein_coding	aluminum tubes [Source:FlyBase gene name;Acc:FBgn0038535]
FBgn0038585	Non3	protein_coding	Novel nucleolar protein 3 [Source:FlyBase gene name;Acc:FBgn0038585]
FBgn0259246	brp	protein_coding	bruchpilot [Source:FlyBase gene name;Acc:FBgn0259246]
FBgn0051694	CG31694	protein_coding	
FBgn0021742	C901	protein_coding	C901 [Source:FlyBase gene name;Acc:FBgn0021742]
FBgn0030643	CG15641	protein_coding	
FBgn0036878	Cpr76Ba	protein_coding	Cuticular protein 76Ba [Source:FlyBase gene name;Acc:FBgn0036878]
FBgn0041183	Tep1	protein_coding	Thioester-containing protein 1 [Source:FlyBase gene name;Acc:FBgn0041183]
FBgn0037295	dpr16	protein_coding	dpr16 [Source:FlyBase gene name;Acc:FBgn0037295]
FBgn0050381	CG30381	protein_coding	
FBgn0038107	CG17327	protein_coding	
FBgn0261606	RpL27A	protein_coding	Ribosomal protein L27A [Source:FlyBase gene name;Acc:FBgn0261606]
FBgn0085273	CG34244	protein_coding	
FBgn0051159	EF-G2	protein_coding	Elongation Factor G2 [Source:FlyBase gene name;Acc:FBgn0051159]
FBgn0036609	CG13039	protein_coding	
FBgn0038472	CG3995	protein_coding	
FBgn0085413	CG34384	protein_coding	
FBgn0013756	Mtor	protein_coding	Megator [Source:FlyBase gene name;Acc:FBgn0013756]
FBgn0038723	CG6195	protein_coding	
FBgn0040056	CG17698	protein_coding	
FBgn0033442	CG1690	protein_coding	
FBgn0051007	CG31007	protein_coding	
FBgn0035831	CG8038	protein_coding	
FBgn0030500	Ndc80	protein_coding	Ndc80 [Source:FlyBase gene name;Acc:FBgn0030500]
FBgn0036158	CG6149	protein_coding	
FBgn0032042	CG13398	protein_coding	
FBgn0023549	Mct1	protein_coding	Monocarboxylate transporter 1 [Source:FlyBase gene name;Acc:FBgn0023549]
FBgn0259702	CG42356	protein_coding	
FBgn0029728	CG2861	protein_coding	
FBgn0054040	CG34040	protein_coding	
FBgn0029539	CG11663	protein_coding	
FBgn0052251	Claspin	protein_coding	Claspin [Source:FlyBase gene name;Acc:FBgn0052251]
FBgn0035901	CG6745	protein_coding	
FBgn0053869	His4:CG33869	protein_coding	His4:CG33869 [Source:FlyBase gene name;Acc:FBgn0053869]
FBgn0265272	CG30060	protein_coding	
FBgn0036419	CG13482	protein_coding	
FBgn0031164	CG1724	protein_coding	
FBgn0033547	CG12935	protein_coding	
FBgn0260873	CG42583	protein_coding	
FBgn0052644	Mur11Da	protein_coding	Mucin related 11Da [Source:FlyBase gene name;Acc:FBgn0052644]
FBgn0051064	CG31064	protein_coding	
FBgn0262144	CG42870	protein_coding	
FBgn0062449	CG13197	protein_coding	
FBgn0038324	CG5038	protein_coding	
FBgn0261534	l(2)34Fc	protein_coding	lethal (2) 34Fc [Source:FlyBase gene name;Acc:FBgn0261534]
FBgn0259110	mmd	protein_coding	mind-meld [Source:FlyBase gene name;Acc:FBgn0259110]
FBgn0015586	Acp76A	protein_coding	Accessory gland protein 76A [Source:FlyBase gene name;Acc:FBgn0015586]
FBgn0000489	Pka-C3	protein_coding	cAMP-dependent protein kinase 3 [Source:FlyBase gene name;Acc:FBgn0000489]
FBgn0004103	Pp1-87B	protein_coding	Protein phosphatase 1 at 87B [Source:FlyBase gene name;Acc:FBgn0004103]
FBgn0039882	CG11576	protein_coding	
FBgn0031954	CG14537	protein_coding	
FBgn0039136	CG5902	protein_coding	
FBgn0016126	CaMKI	protein_coding	Calcium/calmodulin-dependent protein kinase I [Source:FlyBase gene name;Acc:FBgn0016126]
FBgn0041241	Gr47b	protein_coding	Gustatory receptor 47b [Source:FlyBase gene name;Acc:FBgn0041241]
